Time,Open,High,Low,Close,Volume
17.02.2006 19:00:00.000,118.040,118.040,118.040,118.040,0.00
18.02.2006 19:00:00.000,118.080,118.330,118.040,118.100,224056.00
19.02.2006 19:00:00.000,118.100,118.380,117.920,118.360,4802735.00
20.02.2006 19:00:00.000,118.360,118.995,118.340,118.790,5937380.00
21.02.2006 19:00:00.000,118.790,118.895,118.260,118.370,5227138.00
22.02.2006 19:00:00.000,118.370,118.490,116.770,117.060,4853999.00
23.02.2006 19:00:00.000,117.060,117.100,116.410,116.860,4176324.00
24.02.2006 19:00:00.000,116.860,116.860,116.860,116.860,0.00
25.02.2006 19:00:00.000,116.900,117.130,116.720,117.060,210895.00
26.02.2006 19:00:00.000,117.060,117.075,115.680,116.190,4199044.00
27.02.2006 19:00:00.000,116.190,116.475,115.500,115.750,4765589.00
28.02.2006 19:00:00.000,115.750,116.320,115.590,116.070,3923628.00
01.03.2006 19:00:00.000,116.070,116.420,115.480,115.795,5308544.00
02.03.2006 19:00:00.000,115.795,116.800,115.790,116.390,4378946.00
03.03.2006 19:00:00.000,116.390,116.390,116.390,116.390,0.00
04.03.2006 19:00:00.000,116.380,116.440,116.030,116.145,301295.00
05.03.2006 19:00:00.000,116.145,117.720,116.050,117.600,5977193.00
06.03.2006 19:00:00.000,117.600,118.040,117.350,117.720,5169573.00
07.03.2006 19:00:00.000,117.720,118.030,117.310,117.810,4967241.00
08.03.2006 19:00:00.000,117.810,118.420,117.080,118.195,4519924.00
09.03.2006 19:00:00.000,118.195,119.140,117.970,118.615,4014208.00
10.03.2006 19:00:00.000,118.615,118.615,118.615,118.615,0.00
11.03.2006 19:00:00.000,119.010,119.065,118.430,119.030,240198.00
12.03.2006 19:00:00.000,119.030,119.185,118.550,118.670,3963068.00
13.03.2006 19:00:00.000,118.670,118.745,117.250,117.670,5387799.00
14.03.2006 19:00:00.000,117.670,117.770,117.120,117.520,5931079.00
15.03.2006 19:00:00.000,117.520,117.890,116.770,116.880,6928945.00
16.03.2006 19:00:00.000,116.880,116.880,115.690,115.900,6334531.00
17.03.2006 19:00:00.000,115.900,115.900,115.900,115.900,0.00
18.03.2006 19:00:00.000,115.920,116.190,115.790,116.190,312415.00
19.03.2006 19:00:00.000,116.190,116.520,115.510,116.390,7371977.00
20.03.2006 19:00:00.000,116.390,117.340,116.230,117.230,6093972.00
21.03.2006 19:00:00.000,117.230,117.390,116.560,116.890,5054620.00
22.03.2006 19:00:00.000,116.890,117.960,116.730,117.830,6015948.00
23.03.2006 19:00:00.000,117.830,118.485,117.395,117.430,5724932.00
24.03.2006 19:00:00.000,117.430,117.430,117.430,117.430,0.00
25.03.2006 19:00:00.000,117.490,117.645,117.430,117.560,382505.00
26.03.2006 19:00:00.000,117.560,117.590,116.360,116.525,5333743.00
27.03.2006 19:00:00.000,116.525,118.050,116.260,117.760,5501604.00
28.03.2006 19:00:00.000,117.760,118.210,117.485,117.810,5978171.00
29.03.2006 19:00:00.000,117.810,117.930,117.105,117.230,5957729.00
30.03.2006 19:00:00.000,117.230,118.145,117.220,117.755,3954699.00
31.03.2006 19:00:00.000,117.755,117.755,117.755,117.755,0.00
01.04.2006 19:00:00.000,117.780,117.970,117.580,117.910,379134.00
02.04.2006 20:00:00.000,117.910,118.790,117.570,117.725,4888549.00
03.04.2006 20:00:00.000,117.725,117.940,117.225,117.445,5396649.00
04.04.2006 20:00:00.000,117.445,117.770,116.670,117.615,5184501.00
05.04.2006 20:00:00.000,117.615,117.975,117.250,117.720,4554773.00
06.04.2006 20:00:00.000,117.720,118.390,117.400,118.380,5303416.00
07.04.2006 20:00:00.000,118.380,118.380,118.380,118.380,0.00
08.04.2006 20:00:00.000,118.240,118.285,118.050,118.170,676832.00
09.04.2006 20:00:00.000,118.170,118.690,117.890,118.520,6485839.00
10.04.2006 20:00:00.000,118.520,118.890,118.070,118.120,6047443.00
11.04.2006 20:00:00.000,118.110,118.605,117.810,118.500,6388244.00
12.04.2006 20:00:00.000,118.500,118.840,118.300,118.675,4704194.00
13.04.2006 20:00:00.000,118.675,118.720,118.530,118.670,3128533.00
14.04.2006 20:00:00.000,118.670,118.670,118.670,118.670,0.00
15.04.2006 20:00:00.000,118.620,118.655,118.350,118.380,251601.00
16.04.2006 20:00:00.000,118.380,118.395,117.525,117.790,4085889.00
17.04.2006 20:00:00.000,117.790,118.210,116.830,117.030,5535380.00
18.04.2006 20:00:00.000,117.030,117.950,116.745,117.380,5332931.00
19.04.2006 20:00:00.000,117.380,117.900,117.300,117.540,5174186.00
20.04.2006 20:00:00.000,117.540,117.760,116.450,116.480,4678803.00
21.04.2006 20:00:00.000,116.480,116.480,116.480,116.480,0.00
22.04.2006 20:00:00.000,116.430,116.430,115.400,115.860,147798.00
23.04.2006 20:00:00.000,115.850,115.990,114.230,114.640,4476804.00
24.04.2006 20:00:00.000,114.640,115.045,114.295,114.880,5137425.00
25.04.2006 20:00:00.000,114.880,115.380,114.620,114.740,4710025.00
26.04.2006 20:00:00.000,114.740,115.110,113.830,114.155,4258966.00
27.04.2006 20:00:00.000,114.155,114.490,113.650,113.830,3775656.00
28.04.2006 20:00:00.000,113.830,113.830,113.830,113.830,0.00
29.04.2006 20:00:00.000,113.690,113.820,113.610,113.710,291575.00
30.04.2006 20:00:00.000,113.710,113.840,112.325,113.670,2529825.00
01.05.2006 20:00:00.000,113.670,114.010,113.070,113.310,4202739.00
02.05.2006 20:00:00.000,113.310,113.870,112.880,113.730,3193060.00
03.05.2006 20:00:00.000,113.730,114.160,113.250,113.505,3756923.00
04.05.2006 20:00:00.000,113.505,114.005,112.250,112.580,4270539.00
05.05.2006 20:00:00.000,112.580,112.580,112.580,112.580,0.00
06.05.2006 20:00:00.000,112.450,112.560,111.855,112.090,337938.00
07.05.2006 20:00:00.000,112.090,112.170,110.980,111.670,4661322.00
08.05.2006 20:00:00.000,111.670,111.930,110.870,111.015,4135920.00
09.05.2006 20:00:00.000,111.015,111.250,110.090,111.060,3425866.00
10.05.2006 20:00:00.000,111.060,111.520,110.100,110.235,3636156.00
11.05.2006 20:00:00.000,110.240,110.610,109.110,110.080,1158380.00
12.05.2006 20:00:00.000,110.080,110.080,110.080,110.080,0.00
13.05.2006 20:00:00.000,109.990,109.990,109.440,109.660,115437.00
14.05.2006 20:00:00.000,109.660,110.850,109.320,110.745,2088915.00
15.05.2006 20:00:00.000,110.745,110.755,109.620,109.780,1963356.00
16.05.2006 20:00:00.000,109.780,111.335,109.005,111.010,1858694.00
17.05.2006 20:00:00.000,111.010,111.240,110.310,110.465,1327923.00
18.05.2006 20:00:00.000,110.465,112.230,110.420,111.720,1717935.00
19.05.2006 20:00:00.000,111.720,111.720,111.720,111.720,0.00
20.05.2006 20:00:00.000,111.665,111.925,111.540,111.885,124255.00
21.05.2006 20:00:00.000,111.885,112.940,111.275,111.615,1932986.00
22.05.2006 20:00:00.000,111.615,112.350,110.950,112.060,1496698.00
23.05.2006 20:00:00.000,112.060,112.980,111.625,112.720,1611696.00
24.05.2006 20:00:00.000,112.720,112.850,111.460,111.575,1212021.00
25.05.2006 20:00:00.000,111.575,112.760,111.465,112.670,1357960.00
26.05.2006 20:00:00.000,112.670,112.670,112.670,112.670,0.00
27.05.2006 20:00:00.000,112.630,112.660,112.075,112.400,61764.00
28.05.2006 20:00:00.000,112.400,112.700,112.155,112.635,736927.00
29.05.2006 20:00:00.000,112.635,112.780,111.620,112.260,1396709.00
30.05.2006 20:00:00.000,112.260,112.680,111.445,112.485,1459994.00
31.05.2006 20:00:00.000,112.485,113.365,112.350,112.460,1698045.00
01.06.2006 20:00:00.000,112.460,112.930,111.310,111.800,1183676.00
02.06.2006 20:00:00.000,111.800,111.800,111.800,111.800,0.00
03.06.2006 20:00:00.000,111.715,111.760,111.535,111.680,68356.00
04.06.2006 20:00:00.000,111.680,112.380,111.435,112.275,1393844.00
05.06.2006 20:00:00.000,112.275,113.560,112.050,113.140,1456498.00
06.06.2006 20:00:00.000,113.140,113.680,112.910,113.410,1719696.00
07.06.2006 20:00:00.000,113.410,114.720,113.400,113.960,2785478.00
08.06.2006 20:00:00.000,113.960,114.335,113.345,113.970,1313546.00
09.06.2006 20:00:00.000,113.970,113.970,113.970,113.970,0.00
10.06.2006 20:00:00.000,113.940,114.300,113.940,114.280,107413.00
11.06.2006 20:00:00.000,114.280,114.580,113.965,114.410,1575871.00
12.06.2006 20:00:00.000,114.410,115.450,114.245,115.235,1564875.00
13.06.2006 20:00:00.000,115.235,115.400,114.455,114.890,1512341.00
14.06.2006 20:00:00.000,114.890,115.200,114.620,114.695,1432947.00
15.06.2006 20:00:00.000,114.695,115.210,114.540,115.160,1201327.00
16.06.2006 20:00:00.000,115.160,115.160,115.160,115.160,0.00
17.06.2006 20:00:00.000,115.180,115.400,115.060,115.315,133022.00
18.06.2006 20:00:00.000,115.315,115.760,115.140,115.470,1148128.00
19.06.2006 20:00:00.000,115.470,115.620,114.610,114.815,1312526.00
20.06.2006 20:00:00.000,114.815,115.225,114.370,114.740,1051945.00
21.06.2006 20:00:00.000,114.740,116.275,114.680,116.015,1397202.00
22.06.2006 20:00:00.000,116.015,116.600,115.760,116.490,1318245.00
23.06.2006 20:00:00.000,116.490,116.490,116.490,116.490,0.00
24.06.2006 20:00:00.000,116.575,116.575,116.330,116.360,132727.00
25.06.2006 20:00:00.000,116.360,116.520,116.020,116.035,1342806.00
26.06.2006 20:00:00.000,116.035,116.695,115.490,116.360,1322046.00
27.06.2006 20:00:00.000,116.360,116.510,116.050,116.370,1998839.00
28.06.2006 20:00:00.000,116.370,116.620,114.850,115.150,3376653.00
29.06.2006 20:00:00.000,115.150,115.220,114.175,114.450,3725800.00
30.06.2006 20:00:00.000,114.450,114.450,114.450,114.450,0.00
01.07.2006 20:00:00.000,114.400,114.430,114.100,114.125,268455.00
02.07.2006 20:00:00.000,114.125,114.940,114.110,114.670,3364072.00
03.07.2006 20:00:00.000,114.670,115.220,114.370,115.120,3504956.00
04.07.2006 20:00:00.000,115.120,115.770,114.580,115.600,3303450.00
05.07.2006 20:00:00.000,115.600,115.680,114.885,115.250,3423111.00
06.07.2006 20:00:00.000,115.250,115.270,113.820,113.980,3176355.00
07.07.2006 20:00:00.000,113.980,113.980,113.980,113.980,0.00
08.07.2006 20:00:00.000,113.990,114.030,113.800,113.935,422445.00
09.07.2006 20:00:00.000,113.935,114.420,113.445,114.290,3736716.00
10.07.2006 20:00:00.000,114.290,114.680,113.910,114.250,3207683.00
11.07.2006 20:00:00.000,114.250,115.720,114.175,115.330,3001850.00
12.07.2006 20:00:00.000,115.330,115.510,114.985,115.400,3769298.00
13.07.2006 20:00:00.000,115.400,116.400,115.400,116.080,1960280.00
14.07.2006 20:00:00.000,116.080,116.080,116.080,116.080,0.00
15.07.2006 20:00:00.000,116.130,116.360,116.110,116.285,239228.00
16.07.2006 20:00:00.000,116.285,117.280,116.145,116.920,2579887.00
17.07.2006 20:00:00.000,116.920,117.580,116.705,117.315,2564213.00
18.07.2006 20:00:00.000,117.315,117.870,116.640,116.790,3241310.00
19.07.2006 20:00:00.000,116.790,117.130,116.500,116.935,3272136.00
20.07.2006 20:00:00.000,116.935,116.990,115.810,116.060,2547819.00
21.07.2006 20:00:00.000,116.060,116.060,116.060,116.060,0.00
22.07.2006 20:00:00.000,116.110,116.290,116.040,116.265,278795.00
23.07.2006 20:00:00.000,116.265,116.920,116.260,116.780,4336815.00
24.07.2006 20:00:00.000,116.780,117.390,116.460,117.105,3397909.00
25.07.2006 20:00:00.000,117.105,117.180,116.170,116.330,3611122.00
26.07.2006 20:00:00.000,116.330,116.410,115.300,115.850,3565842.00
27.07.2006 20:00:00.000,115.850,115.980,114.580,114.710,2977932.00
28.07.2006 20:00:00.000,114.710,114.710,114.710,114.710,0.00
29.07.2006 20:00:00.000,114.660,114.810,114.590,114.660,397090.00
30.07.2006 20:00:00.000,114.660,114.835,114.180,114.580,3415787.00
31.07.2006 20:00:00.000,114.580,115.370,114.360,114.405,2921959.00
01.08.2006 20:00:00.000,114.405,114.890,113.970,114.555,3375996.00
02.08.2006 20:00:00.000,114.555,115.300,114.550,115.170,3383003.00
03.08.2006 20:00:00.000,115.170,115.540,113.970,114.630,2785624.00
04.08.2006 20:00:00.000,114.630,114.630,114.630,114.630,0.00
05.08.2006 20:00:00.000,114.060,114.360,113.810,114.230,258193.00
06.08.2006 20:00:00.000,114.230,115.220,114.225,115.090,2719198.00
07.08.2006 20:00:00.000,115.090,115.735,114.520,115.550,2843143.00
08.08.2006 20:00:00.000,115.550,115.720,114.785,115.395,2183279.00
09.08.2006 20:00:00.000,115.395,115.610,114.310,115.365,2756329.00
10.08.2006 20:00:00.000,115.365,116.440,115.220,116.270,2600645.00
11.08.2006 20:00:00.000,116.270,116.270,116.270,116.270,0.00
12.08.2006 20:00:00.000,116.310,116.380,116.145,116.210,117817.00
13.08.2006 20:00:00.000,116.210,116.750,116.160,116.530,2444411.00
14.08.2006 20:00:00.000,116.530,116.715,115.770,115.915,2571351.00
15.08.2006 20:00:00.000,115.915,116.360,115.620,115.740,2454950.00
16.08.2006 20:00:00.000,115.740,116.160,115.175,115.900,2310762.00
17.08.2006 20:00:00.000,115.900,116.080,115.455,115.790,1929978.00
18.08.2006 20:00:00.000,115.790,115.790,115.790,115.790,0.00
19.08.2006 20:00:00.000,115.780,115.820,115.660,115.720,127690.00
20.08.2006 20:00:00.000,115.720,116.065,115.340,116.040,2048042.00
21.08.2006 20:00:00.000,116.040,116.840,115.970,116.445,2444723.00
22.08.2006 20:00:00.000,116.445,116.625,116.085,116.370,1656140.00
23.08.2006 20:00:00.000,116.370,116.665,114.760,116.640,2020498.00
24.08.2006 20:00:00.000,116.640,117.405,116.525,117.230,2012882.00
25.08.2006 20:00:00.000,117.230,117.230,117.230,117.230,0.00
26.08.2006 20:00:00.000,117.220,117.325,117.180,117.250,149962.00
27.08.2006 20:00:00.000,117.250,117.265,116.860,117.180,2270982.00
28.08.2006 20:00:00.000,117.180,117.210,116.500,116.715,2314784.00
29.08.2006 20:00:00.000,116.715,117.280,116.670,117.210,1255090.00
30.08.2006 20:00:00.000,117.210,117.485,116.895,117.400,666664.00
31.08.2006 20:00:00.000,117.400,117.480,116.920,116.980,490977.00
01.09.2006 20:00:00.000,116.980,116.980,116.980,116.980,0.00
02.09.2006 20:00:00.000,117.030,117.100,116.850,116.850,19304.00
03.09.2006 20:00:00.000,116.850,116.920,115.840,116.060,438426.00
04.09.2006 20:00:00.000,116.060,116.210,115.560,116.020,564133.00
05.09.2006 20:00:00.000,116.020,116.890,115.930,116.590,479905.00
06.09.2006 20:00:00.000,116.600,117.050,115.980,116.310,412386.00
07.09.2006 20:00:00.000,116.320,117.020,116.070,116.910,422537.00
08.09.2006 20:00:00.000,116.910,116.910,116.910,116.910,0.00
09.09.2006 20:00:00.000,116.860,117.060,116.730,116.760,19693.00
10.09.2006 20:00:00.000,116.760,117.770,116.600,117.560,438573.00
11.09.2006 20:00:00.000,117.560,118.140,117.370,117.870,488898.00
12.09.2006 20:00:00.000,117.860,118.010,117.330,117.430,403420.00
13.09.2006 20:00:00.000,117.430,117.780,117.305,117.640,455340.00
14.09.2006 20:00:00.000,117.670,118.110,117.250,117.540,479147.00
15.09.2006 20:00:00.000,117.540,117.540,117.540,117.540,0.00
16.09.2006 20:00:00.000,117.530,118.130,117.225,118.040,44062.00
17.09.2006 20:00:00.000,118.020,118.280,117.740,117.840,453737.00
18.09.2006 20:00:00.000,117.840,118.100,116.990,117.560,533354.00
19.09.2006 20:00:00.000,117.560,117.640,116.970,117.310,439672.00
20.09.2006 20:00:00.000,117.310,117.380,116.220,116.340,460577.00
21.09.2006 20:00:00.000,116.360,116.620,116.040,116.610,388628.00
22.09.2006 20:00:00.000,116.610,116.610,116.610,116.610,0.00
23.09.2006 20:00:00.000,116.610,116.610,116.420,116.520,11430.00
24.09.2006 20:00:00.000,116.550,116.740,116.090,116.390,345447.00
25.09.2006 20:00:00.000,116.390,117.240,116.240,117.050,466114.00
26.09.2006 20:00:00.000,117.050,117.650,116.880,117.430,476036.00
27.09.2006 20:00:00.000,117.440,117.930,117.290,117.770,334051.00
28.09.2006 20:00:00.000,117.760,118.190,117.520,118.050,406600.00
29.09.2006 20:00:00.000,118.050,118.050,118.050,118.050,0.00
30.09.2006 20:00:00.000,118.100,118.160,117.860,118.030,21140.00
01.10.2006 20:00:00.000,118.030,118.395,117.490,117.620,369986.00
02.10.2006 20:00:00.000,117.620,118.200,117.350,118.000,325684.00
03.10.2006 20:00:00.000,118.040,118.280,117.710,117.780,359753.00
04.10.2006 20:00:00.000,117.780,117.870,117.440,117.760,359214.00
05.10.2006 20:00:00.000,117.790,119.100,117.620,119.030,462010.00
06.10.2006 20:00:00.000,119.030,119.030,119.030,119.030,0.00
07.10.2006 20:00:00.000,118.980,119.010,117.840,118.900,6316.00
08.10.2006 20:00:00.000,118.910,119.300,118.780,119.070,167325.00
09.10.2006 20:00:00.000,119.070,119.790,118.880,119.710,419302.00
10.10.2006 20:00:00.000,119.720,119.830,119.330,119.730,350133.00
11.10.2006 20:00:00.000,119.730,119.750,119.240,119.320,305435.00
12.10.2006 20:00:00.000,119.320,119.890,119.070,119.590,309856.00
13.10.2006 20:00:00.000,119.590,119.590,119.590,119.590,0.00
14.10.2006 20:00:00.000,119.640,119.780,119.610,119.755,11741.00
15.10.2006 20:00:00.000,119.760,119.800,118.900,119.075,333290.00
16.10.2006 20:00:00.000,119.075,119.130,118.360,118.670,439650.00
17.10.2006 20:00:00.000,118.680,119.170,118.315,118.910,409810.00
18.10.2006 20:00:00.000,118.920,118.950,118.010,118.320,412520.00
19.10.2006 20:00:00.000,118.320,118.840,118.140,118.730,328988.00
20.10.2006 20:00:00.000,118.730,118.730,118.730,118.730,0.00
21.10.2006 20:00:00.000,118.730,118.780,118.550,118.600,6066.00
22.10.2006 20:00:00.000,118.600,119.390,118.540,119.330,284126.00
23.10.2006 20:00:00.000,119.330,119.660,119.080,119.340,353155.00
24.10.2006 20:00:00.000,119.320,119.350,118.880,118.910,396242.00
25.10.2006 20:00:00.000,118.920,118.960,118.230,118.600,453948.00
26.10.2006 20:00:00.000,118.600,118.720,117.140,117.580,491525.00
27.10.2006 20:00:00.000,117.580,117.580,117.580,117.580,0.00
28.10.2006 20:00:00.000,117.570,117.600,117.420,117.530,11132.00
29.10.2006 19:00:00.000,117.530,117.645,117.200,117.625,424120.00
30.10.2006 19:00:00.000,117.625,118.040,116.620,116.750,583215.00
31.10.2006 19:00:00.000,116.740,117.280,116.570,117.200,296512.00
01.11.2006 19:00:00.000,117.225,117.370,116.670,117.110,456970.00
02.11.2006 19:00:00.000,117.110,118.190,116.920,118.000,344616.00
03.11.2006 19:00:00.000,118.000,118.000,118.000,118.000,0.00
04.11.2006 19:00:00.000,118.000,118.120,117.890,117.940,12020.00
05.11.2006 19:00:00.000,117.925,118.460,117.790,118.170,364830.00
06.11.2006 19:00:00.000,118.180,118.270,117.245,117.600,555852.00
07.11.2006 19:00:00.000,117.600,118.000,117.380,117.840,500888.00
08.11.2006 19:00:00.000,117.840,118.590,117.660,117.810,596389.00
09.11.2006 19:00:00.000,117.805,117.870,117.180,117.610,567056.00
10.11.2006 19:00:00.000,117.610,117.610,117.610,117.610,0.00
11.11.2006 19:00:00.000,117.600,117.640,117.410,117.530,12120.00
12.11.2006 19:00:00.000,117.530,118.290,117.110,117.630,498645.00
13.11.2006 19:00:00.000,117.630,117.940,117.255,117.640,652083.00
14.11.2006 19:00:00.000,117.640,118.190,117.535,117.890,549731.00
15.11.2006 19:00:00.000,117.910,118.340,117.720,118.240,581961.00
16.11.2006 19:00:00.000,118.240,118.460,117.510,117.720,578577.00
17.11.2006 19:00:00.000,117.720,117.720,117.720,117.720,0.00
18.11.2006 19:00:00.000,117.740,117.940,117.720,117.880,15261.00
19.11.2006 19:00:00.000,117.875,118.190,117.740,118.060,543085.00
20.11.2006 19:00:00.000,118.070,118.250,117.720,117.870,668476.00
21.11.2006 19:00:00.000,117.880,117.900,116.360,116.790,947530.00
22.11.2006 19:00:00.000,116.790,116.830,116.030,116.280,518982.00
23.11.2006 19:00:00.000,116.280,116.480,115.550,115.860,647789.00
24.11.2006 19:00:00.000,115.860,115.860,115.860,115.860,0.00
25.11.2006 19:00:00.000,115.860,115.870,115.360,115.510,29757.00
26.11.2006 19:00:00.000,115.510,116.400,115.470,116.110,900973.00
27.11.2006 19:00:00.000,116.110,116.400,115.870,116.070,1084014.00
28.11.2006 19:00:00.000,116.070,116.470,115.570,116.420,983598.00
29.11.2006 19:00:00.000,116.420,116.560,115.500,115.700,1010762.00
30.11.2006 19:00:00.000,115.700,116.370,114.965,115.395,1000204.00
01.12.2006 19:00:00.000,115.395,115.395,115.395,115.395,0.00
02.12.2006 19:00:00.000,115.430,115.460,115.100,115.230,35498.00
03.12.2006 19:00:00.000,115.230,115.830,115.180,115.380,953520.00
04.12.2006 19:00:00.000,115.380,115.430,114.435,114.950,1081021.00
05.12.2006 19:00:00.000,114.950,115.380,114.510,115.340,922246.00
06.12.2006 19:00:00.000,115.350,115.350,114.750,115.160,898738.00
07.12.2006 19:00:00.000,115.160,116.480,114.900,116.320,781844.00
08.12.2006 19:00:00.000,116.320,116.320,116.320,116.320,0.00
09.12.2006 19:00:00.000,116.360,116.480,116.160,116.245,23957.00
10.12.2006 19:00:00.000,116.235,117.250,116.230,116.770,805985.00
11.12.2006 19:00:00.000,116.770,117.235,116.630,116.705,838322.00
12.12.2006 19:00:00.000,116.705,117.650,116.670,117.410,797556.00
13.12.2006 19:00:00.000,117.410,117.880,117.255,117.780,950921.00
14.12.2006 19:00:00.000,117.790,118.330,117.440,118.190,643315.00
15.12.2006 19:00:00.000,118.190,118.190,118.190,118.190,0.00
16.12.2006 19:00:00.000,118.180,118.200,117.910,118.025,16173.00
17.12.2006 19:00:00.000,118.030,118.280,117.660,118.055,647510.00
18.12.2006 19:00:00.000,118.055,118.315,117.770,118.010,856591.00
19.12.2006 19:00:00.000,118.010,118.510,117.920,118.320,660488.00
20.12.2006 19:00:00.000,118.340,118.510,117.950,118.290,646030.00
21.12.2006 19:00:00.000,118.290,118.970,118.180,118.830,530399.00
22.12.2006 19:00:00.000,118.830,118.830,118.830,118.830,0.00
23.12.2006 19:00:00.000,118.820,118.950,118.720,118.750,1360.00
24.12.2006 19:00:00.000,118.760,118.980,118.620,118.850,18513.00
25.12.2006 19:00:00.000,118.840,119.230,118.735,119.120,72694.00
26.12.2006 19:00:00.000,119.120,119.140,118.280,118.780,430596.00
27.12.2006 19:00:00.000,118.770,119.040,118.490,118.900,410933.00
28.12.2006 19:00:00.000,118.900,119.165,118.690,119.100,205340.00
29.12.2006 19:00:00.000,119.100,119.100,119.100,119.100,0.00
30.12.2006 19:00:00.000,119.090,119.110,118.990,119.020,1053.00
31.12.2006 19:00:00.000,119.020,119.080,118.840,118.910,9475.00
01.01.2007 19:00:00.000,118.910,119.010,118.450,118.850,368852.00
02.01.2007 19:00:00.000,118.850,119.680,118.630,119.340,643454.00
03.01.2007 19:00:00.000,119.350,119.510,118.720,118.820,755147.00
04.01.2007 19:00:00.000,118.820,119.040,117.970,118.610,635152.00
05.01.2007 19:00:00.000,118.610,118.610,118.610,118.610,0.00
06.01.2007 19:00:00.000,118.600,118.740,118.550,118.560,11662.00
07.01.2007 19:00:00.000,118.580,118.850,118.110,118.705,721760.00
08.01.2007 19:00:00.000,118.705,119.550,118.680,119.290,764669.00
09.01.2007 19:00:00.000,119.290,119.775,119.110,119.525,912040.00
10.01.2007 19:00:00.000,119.530,120.640,119.460,120.340,938961.00
11.01.2007 19:00:00.000,120.340,120.730,120.160,120.310,893194.00
12.01.2007 19:00:00.000,120.310,120.310,120.310,120.310,0.00
13.01.2007 19:00:00.000,120.310,120.450,120.195,120.260,17181.00
14.01.2007 19:00:00.000,120.260,120.605,120.050,120.440,550151.00
15.01.2007 19:00:00.000,120.440,120.860,120.180,120.800,930013.00
16.01.2007 19:00:00.000,120.790,120.880,120.340,120.630,962716.00
17.01.2007 19:00:00.000,120.630,121.590,120.440,121.240,1184377.00
18.01.2007 19:00:00.000,121.270,121.480,121.070,121.210,800003.00
19.01.2007 19:00:00.000,121.210,121.210,121.210,121.210,0.00
20.01.2007 19:00:00.000,121.220,121.290,121.170,121.280,10235.00
21.01.2007 19:00:00.000,121.260,121.790,121.240,121.610,797740.00
22.01.2007 19:00:00.000,121.620,121.750,121.110,121.680,1121795.00
23.01.2007 19:00:00.000,121.690,121.790,120.645,120.890,1382985.00
24.01.2007 19:00:00.000,120.890,121.620,120.190,121.620,1420750.00
25.01.2007 19:00:00.000,121.610,121.645,121.260,121.530,1091081.00
26.01.2007 19:00:00.000,121.530,121.530,121.530,121.530,0.00
27.01.2007 19:00:00.000,121.520,121.530,121.390,121.480,13222.00
28.01.2007 19:00:00.000,121.480,122.185,121.450,121.740,952457.00
29.01.2007 19:00:00.000,121.740,121.990,121.470,121.690,1281268.00
30.01.2007 19:00:00.000,121.690,121.740,120.625,120.750,1430158.00
31.01.2007 19:00:00.000,120.750,120.900,120.110,120.820,1392160.00
01.02.2007 19:00:00.000,120.820,121.360,120.620,121.130,1018049.00
02.02.2007 19:00:00.000,121.130,121.130,121.130,121.130,0.00
03.02.2007 19:00:00.000,121.130,121.190,120.940,120.990,27444.00
04.02.2007 19:00:00.000,120.990,121.070,120.070,120.205,1265256.00
05.02.2007 19:00:00.000,120.205,120.570,119.960,120.065,1302403.00
06.02.2007 19:00:00.000,120.060,120.810,120.015,120.600,1087007.00
07.02.2007 19:00:00.000,120.600,121.440,120.580,121.100,1240637.00
08.02.2007 19:00:00.000,121.150,121.750,121.040,121.700,1057459.00
09.02.2007 19:00:00.000,121.700,121.700,121.700,121.700,0.00
10.02.2007 19:00:00.000,121.700,122.100,121.690,121.860,5593.00
11.02.2007 19:00:00.000,121.850,122.060,121.590,121.780,596884.00
12.02.2007 19:00:00.000,121.780,121.780,121.090,121.280,1239437.00
13.02.2007 19:00:00.000,121.280,121.370,120.220,120.300,1318847.00
14.02.2007 19:00:00.000,120.295,120.370,119.140,119.390,1570600.00
15.02.2007 19:00:00.000,119.390,119.570,118.980,119.400,1137332.00
16.02.2007 19:00:00.000,119.400,119.400,119.400,119.400,0.00
17.02.2007 19:00:00.000,119.400,119.410,119.200,119.360,22745.00
18.02.2007 19:00:00.000,119.360,119.740,119.300,119.660,527708.00
19.02.2007 19:00:00.000,119.700,120.340,119.550,120.025,1203804.00
20.02.2007 19:00:00.000,120.015,121.190,119.705,120.940,1239592.00
21.02.2007 19:00:00.000,120.940,121.650,120.890,121.500,1110335.00
22.02.2007 19:00:00.000,121.500,121.630,120.900,121.050,1098016.00
23.02.2007 19:00:00.000,121.050,121.050,121.050,121.050,0.00
24.02.2007 19:00:00.000,121.050,121.080,120.920,120.970,15327.00
25.02.2007 19:00:00.000,120.970,121.000,120.350,120.650,1170657.00
26.02.2007 19:00:00.000,120.650,120.650,117.480,118.110,1866188.00
27.02.2007 19:00:00.000,118.100,118.850,117.960,118.750,1355728.00
28.02.2007 19:00:00.000,118.750,118.860,116.955,117.720,1663262.00
01.03.2007 19:00:00.000,117.735,117.830,116.420,116.790,959097.00
02.03.2007 19:00:00.000,116.790,116.790,116.790,116.790,0.00
03.03.2007 19:00:00.000,116.760,116.810,115.940,116.095,60896.00
04.03.2007 19:00:00.000,116.095,116.240,115.150,115.600,1384091.00
05.03.2007 19:00:00.000,115.590,116.890,115.585,116.790,1494444.00
06.03.2007 19:00:00.000,116.790,116.830,115.550,115.690,1335010.00
07.03.2007 19:00:00.000,115.690,117.480,115.570,117.160,1621855.00
08.03.2007 19:00:00.000,117.160,118.380,117.120,118.305,1199338.00
